budget,genres,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,year
85000000,"[12, 14, 28, 35, 10751]",en,9.434006,"[441, 55528]",['US'],1993-06-18,137298489.0,130.0,['en'],Last Action Hero,6.1,725.0,1993
13500000,"[35, 9648]",en,8.939404,[559],['US'],1993-08-18,11285588.0,104.0,['en'],Manhattan Murder Mystery,7.1,169.0,1993
3500000,"[18, 28, 80]",en,5.260924,[12],['US'],1993-05-26,27900000.0,97.0,['en'],Menace II Society,7.2,179.0,1993
55000000,"[28, 12, 18, 53]",en,13.106291,"[1885, 6194]",['US'],1996-03-15,121969216.0,133.0,['en'],Executive Decision,5.8,261.0,1996
25000000,"[35, 18, 10751]",en,11.16553,"[306, 10230]",['US'],1993-11-24,441286195.0,125.0,['en'],Mrs. Doubtfire,7.0,1638.0,1993
12000000,[12],en,9.9697,[441],['US'],1994-07-18,15826984.0,107.0,['en'],The Next Karate Kid,4.8,202.0,1994
20000000,"[28, 18, 878, 53]",en,9.715187,"[441, 1280, 1755, 4972]",['US'],1994-04-29,15340000.0,118.0,['en'],No Escape,6.1,86.0,1994
30000000,"[80, 18, 53]",en,8.040589,"[171, 6194]",['US'],1993-11-24,135130999.0,138.0,['en'],A Perfect World,7.2,376.0,1993
26000000,[18],en,13.373006,"[559, 1274]",['US'],1993-12-22,206678440.0,125.0,['en'],Philadelphia,7.6,1019.0,1993
7000000,"[18, 10749]",en,7.436758,"[418, 5186, 7832, 14089]","['NZ', 'AU', 'FR']",1993-05-19,116700000.0,121.0,"['en', 'mi']",The Piano,7.1,290.0,1993
14000000,"[18, 10749]",en,6.972599,[5],['US'],1993-07-23,27515786.0,109.0,"['en', 'fr']",Poetic Justice,6.9,47.0,1993
11000000,[35],en,5.868677,"[9195, 10288]",['US'],1994-03-09,11439193.0,97.0,['en'],The Ref,6.7,99.0,1994
11500000,"[18, 10749]",en,12.222576,"[5, 2370]","['GB', 'US']",1993-11-05,23237911.0,134.0,['en'],The Remains of the Day,7.5,213.0,1993
40000000,"[35, 10752]",en,4.985157,"[1504, 9195]","['CA', 'US']",1994-06-03,24332324.0,128.0,"['en', 'es']",Renaissance Man,5.9,83.0,1994
22000000,"[28, 12, 80, 878, 53]",en,8.685798,[41],['US'],1993-04-17,10696210.0,104.0,"['en', 'ja']",RoboCop 3,4.2,309.0,1993
20000000,[35],en,17.136672,"[9, 306, 5612]","['FR', 'US']",1993-07-28,35739755.0,104.0,['en'],Robin Hood: Men in Tights,6.4,575.0,1993
11500000,"[28, 80, 18, 53]",en,9.796318,"[10163, 31080, 36907]","['GB', 'US']",1993-09-13,3275585.0,100.0,['en'],Romeo Is Bleeding,5.7,36.0,1993
800000,"[18, 10749]",en,0.941994,"[75712, 75713]",['US'],1993-10-08,1001437.0,114.0,['en'],Ruby in Paradise,5.6,10.0,1993
12000000,[18],en,5.914833,[559],['US'],1993-09-17,22750363.0,114.0,"['en', 'es']",Rudy,7.2,187.0,1993
22000000,"[18, 36, 10752]",en,41.725123,"[33, 56]",['US'],1993-11-29,321365567.0,195.0,"['de', 'pl', 'he', 'en']",Schindler's List,8.3,4436.0,1993
13000000,"[35, 80, 27, 53]",en,5.305311,"[11308, 17411]",['US'],1994-04-13,7820688.0,95.0,['en'],Serial Mom,6.4,137.0,1994
25000000,"[12, 14, 28, 53, 878]",en,7.881107,[33],['US'],1994-07-01,48063435.0,108.0,['en'],The Shadow,5.4,140.0,1994
21000000,"[35, 18, 10749]",en,10.234919,[559],['US'],1993-06-24,227799884.0,105.0,['en'],Sleepless in Seattle,6.5,630.0,1993
40000000,"[18, 53]",en,11.23297,"[4, 94856]",['US'],1993-05-21,116300000.0,108.0,['en'],Sliver,4.9,144.0,1993
28000000,"[878, 18, 53]",en,96.272374,"[5798, 6194, 7965]","['US', 'HK', 'GB']",1982-06-25,33139618.0,117.0,"['en', 'de', 'cn', 'ja', 'hu']",Blade Runner,7.9,3833.0,1982
20000000,"[35, 80, 10749]",en,8.051914,[559],['US'],1993-07-30,11585483.0,93.0,"['ru', 'en']",So I Married an Axe Murderer,6.1,131.0,1993
48000000,"[12, 35, 10751, 14]",en,7.198455,"[915, 1504, 1755, 5888, 12288]","['GB', 'US']",1993-05-28,20915465.0,104.0,['en'],Super Mario Bros.,4.0,236.0,1993
7400000,"[28, 12, 53, 80]",en,3.644641,[12],['US'],1994-04-15,7690013.0,96.0,['en'],Surviving the Game,6.1,53.0,1994
50000000,"[28, 53]",en,8.012225,"[915, 1382, 10201, 12883]",['US'],1994-09-23,16478900.0,102.0,['en'],Terminal Velocity,5.0,82.0,1994
18000000,"[14, 16, 10751]",en,17.730913,"[8601, 8835, 9195]",['US'],1993-10-09,75634409.0,76.0,['en'],The Nightmare Before Christmas,7.6,2135.0,1993
30000000,"[28, 12, 35]",en,6.34785,"[2, 175]","['US', 'AT']",1993-11-11,53898845.0,105.0,['en'],The Three Musketeers,6.2,219.0,1993
25000000,"[28, 12, 18, 36, 37]",en,11.338194,"[915, 1504]",['US'],1993-12-25,56505065.0,130.0,"['en', 'la', 'es']",Tombstone,7.4,632.0,1993
12500000,"[28, 53, 80, 10749]",en,17.189328,"[342, 3322, 6194, 10210]",['US'],1993-09-09,12281551.0,120.0,"['en', 'it']",True Romance,7.5,762.0,1993
27000000,"[14, 878, 10751, 16]",en,7.436001,"[306, 6189]",['US'],1994-11-23,13670688.0,80.0,"['da', 'en', 'fr', 'de', 'es']",The Pagemaster,6.2,178.0,1994
18000000,"[35, 10751]",en,0.702543,"[306, 477]",['US'],1990-11-09,476684675.0,103.0,['en'],Home Alone,7.1,2487.0,1990
22000000,"[14, 18, 53, 9648, 10749]",en,11.945397,[4],['US'],1990-07-12,505000000.0,127.0,['en'],Ghost,6.9,1381.0,1990
28000000,"[16, 10751, 35, 12, 14, 10749]",en,16.357419,[2],['US'],1992-11-25,504050219.0,90.0,['en'],Aladdin,7.4,3495.0,1992
100000000,"[28, 53, 878]",en,22.661695,"[574, 1280, 5358, 14723, 61409]","['FR', 'US']",1991-07-01,520000000.0,137.0,"['en', 'es']",Terminator 2: Judgment Day,7.7,4274.0,1991
22000000,"[12, 18, 37]",en,11.654349,"[335, 2630]","['GB', 'US']",1990-11-09,424208848.0,181.0,['en'],Dances with Wolves,7.6,1084.0,1990
35000000,"[14, 28]",en,19.10673,"[1382, 4357, 6194]","['GB', 'US']",1989-06-23,411348924.0,126.0,"['en', 'fr']",Batman,7.0,2145.0,1989
19000000,"[80, 18, 53]",en,4.307222,"[41, 55072]",['US'],1991-02-01,272742922.0,119.0,['en'],The Silence of the Lambs,8.1,4549.0,1991
25000000,"[10749, 10751, 16, 14, 10402]",en,23.433511,"[2, 6125, 10282]",['US'],1991-11-13,377350553.0,84.0,"['fr', 'en']",Beauty and the Beast,7.5,3029.0,1991
14000000,"[10749, 35]",en,13.348451,"[9195, 10282]",['US'],1990-03-23,463000000.0,119.0,"['en', 'it', 'ja']",Pretty Woman,7.0,1807.0,1990
7000000,"[80, 18, 53]",en,12.61469,"[1382, 10163]",['US'],1996-04-05,60611975.0,98.0,['en'],Fargo,7.7,2080.0,1996
4000000,"[27, 53, 878]",en,5.263187,"[14, 7405, 15343]",['US'],1996-03-08,16675000.0,86.0,['en'],Hellraiser: Bloodline,4.9,111.0,1996
30000000,"[80, 18, 9648, 53]",en,10.326213,[4],['US'],1996-04-03,102616183.0,129.0,"['en', 'es']",Primal Fear,7.4,644.0,1996
12000000,[35],en,4.405169,"[43, 4319]",['US'],1996-03-22,4939939.0,108.0,['en'],Girl 6,5.7,17.0,1996
46000000,"[18, 53, 9648, 10752]",en,11.595316,"[306, 1302]",['US'],1996-07-04,100860818.0,117.0,['en'],Courage Under Fire,6.2,240.0,1996
80000000,"[12, 28, 53]",en,15.793477,"[4, 44]",['US'],1996-05-22,457696359.0,110.0,"['en', 'fr', 'cs']",Mission: Impossible,6.7,2677.0,1996
57000000,[14],en,23.63659,[33],['US'],1996-05-31,115267375.0,103.0,['en'],DragonHeart,6.4,553.0,1996
38000000,"[12, 16, 10751]",en,13.217623,"[2, 1755]",['US'],1996-04-12,28921264.0,79.0,['en'],James and the Giant Peach,6.2,375.0,1996
13000000,"[35, 80, 18]",en,1.296862,"[12, 14]",['US'],1996-04-03,9789900.0,91.0,['en'],Faithful,4.8,4.0,1996
80000000,"[16, 35, 18, 10751, 14]",en,11.054251,"[3592, 8816, 55527]",['US'],1996-11-15,250200000.0,88.0,['en'],Space Jam,6.5,1335.0,1996
25000000,"[35, 10749, 18]",en,9.1861,[559],['US'],1996-04-19,10070000.0,105.0,['en'],Mrs. Winterbourne,5.5,26.0,1996
30000000,"[28, 12]",en,7.941972,"[33, 2982, 10828, 38114]","['CA', 'US']",1996-04-19,57400547.0,95.0,['en'],The Quest,5.3,126.0,1996
31000000,"[16, 35, 10751]",en,10.813579,"[2, 554]",['US'],1988-11-18,74151346.0,74.0,['en'],Oliver & Company,6.5,372.0,1988
25530000,"[12, 10751]",en,4.557006,"[33, 27128, 38181]",['US'],1996-05-17,20080020.0,95.0,['en'],Flipper,5.3,85.0,1996
35000000,"[10752, 12, 18, 10749]",en,1.690768,"[83, 582, 5358]",['FR'],1995-09-20,15000000.0,135.0,"['fr', 'it']",The Horseman on the Roof,6.7,25.0,1995
15000000,"[18, 14, 27, 53]",en,12.860385,[5],['US'],1996-05-03,24769466.0,101.0,['en'],The Craft,6.3,388.0,1996
4800000,"[28, 18, 80, 53]",en,0.343579,[],['US'],1996-05-10,3014000.0,99.0,"['es', 'en']",Original Gangstas,5.5,5.0,1996
75000000,"[28, 12, 53]",en,13.249824,"[915, 10288]",['US'],1996-06-06,335062621.0,136.0,['en'],The Rock,6.9,1474.0,1996
92000000,"[28, 12, 18]",en,8.739144,"[33, 56, 6194, 23370]",['US'],1996-05-10,494471524.0,113.0,['en'],Twister,6.1,966.0,1996
25000000,"[28, 9648, 878, 53]",en,6.497591,"[285, 12450, 12451]","['MX', 'US']",1996-05-31,14048372.0,115.0,['en'],The Arrival,6.1,200.0,1996
45000000,"[12, 28]",en,8.079541,"[4, 79, 7965]","['AU', 'US']",1996-06-06,17300889.0,100.0,['en'],The Phantom,4.7,138.0,1996
50000000,"[18, 53, 80]",en,11.341502,"[5, 97]",['US'],1996-06-28,113309743.0,115.0,['en'],Striptease,4.4,210.0,1996
45000000,"[35, 18, 878]",en,6.287245,"[70, 915, 2173]",['US'],1996-08-09,58620973.0,113.0,['en'],Jack,5.9,340.0,1996
4000000,"[18, 80]",en,19.348466,"[14, 181, 358, 359, 9349]",['GB'],1996-02-23,16491080.0,93.0,['en'],Trainspotting,7.8,2737.0,1996
75000000,"[28, 12, 878]",en,17.634197,"[306, 347]",['US'],1996-06-25,816969268.0,145.0,['en'],Independence Day,6.7,3334.0,1996
55000000,"[18, 9648, 53]",en,12.202063,"[559, 1236]",['US'],1996-08-15,18626419.0,116.0,['en'],The Fan,5.7,202.0,1996
100000000,"[18, 16, 10751]",en,13.553999,[2],['US'],1996-06-21,100138851.0,91.0,"['la', 'en']",The Hunchback of Notre Dame,6.8,1182.0,1996
47000000,"[35, 18, 53]",en,7.586577,[441],['US'],1996-06-10,102825796.0,96.0,['en'],The Cable Guy,5.7,603.0,1996
27000000,[35],en,11.633347,"[2090, 8411]",['US'],1996-07-04,25023434.0,113.0,['en'],Kingpin,6.7,248.0,1996
100000000,"[28, 18, 9648, 53]",en,6.919314,"[824, 6194]","['CA', 'US']",1996-06-21,242295562.0,115.0,['en'],Eraser,5.6,553.0,1996
54000000,"[14, 35, 10749, 878]",en,9.651581,"[23, 33]",['US'],1996-06-26,128769345.0,95.0,['en'],The Nutty Professor,5.4,717.0,1996
80000000,"[28, 12, 53]",en,11.995799,"[33, 1302]",['US'],1996-12-06,159212469.0,115.0,['en'],Daylight,5.8,385.0,1996
30000000,"[27, 35]",en,12.09096,"[11, 33]","['NZ', 'US']",1996-07-18,29359216.0,110.0,['en'],The Frighteners,6.7,413.0,1996
5000000,"[18, 9648, 10749]",en,9.069963,"[97, 441, 11948]",['US'],1996-06-21,13269963.0,135.0,"['en', 'es']",Lone Star,6.9,79.0,1996
32000000,"[18, 14, 10749, 878]",en,5.575992,[9195],['US'],1996-07-05,152036382.0,123.0,['en'],Phenomenon,6.2,328.0,1996
3500000,"[35, 10749]",en,10.827266,[43],['US'],1996-08-26,9482579.0,96.0,"['en', 'fr']",She's the One,5.7,71.0,1996
40000000,"[80, 18, 53]",en,13.309013,"[508, 6194]",['US'],1996-07-24,152266007.0,149.0,['en'],A Time to Kill,7.0,522.0,1996
25000000,"[28, 35, 53]",en,3.906949,[8411],['US'],1996-07-19,17193231.0,98.0,['en'],Fled,5.2,49.0,1996
13000000,"[14, 35, 10402]",en,9.490858,[],['US'],1996-07-26,4619014.0,78.0,['en'],Joe's Apartment,5.0,87.0,1996
26000000,[35],en,10.177303,[258],['US'],1996-09-20,116400000.0,102.0,['en'],The First Wives Club,6.5,172.0,1996
80000000,"[28, 53]",en,8.772188,"[9195, 90663]",['US'],1996-11-08,309492681.0,117.0,['en'],Ransom,6.4,482.0,1996
50000000,"[28, 18, 878, 53]",en,15.874491,"[306, 2377, 20004]",['US'],1996-08-02,60209334.0,107.0,['en'],Chain Reaction,5.3,291.0,1996
36000000,"[35, 10751, 14]",en,10.034915,"[216, 559]",['US'],1996-08-02,33459416.0,98.0,['en'],Matilda,6.9,892.0,1996
6000000,"[18, 35, 10749]",en,6.593011,"[14, 1363, 1443]",['US'],1996-08-02,22231658.0,121.0,['en'],Emma,6.7,152.0,1996
13000000,"[28, 14, 53]",en,6.554679,[14],['US'],1996-08-29,17917287.0,84.0,"['en', 'de']",The Crow: City of Angels,5.2,119.0,1996
15000000,"[27, 35]",en,3.450402,"[33, 69626, 69627]",['US'],1996-08-16,5600000.0,87.0,"['en', 'es']",Bordello of Blood,5.0,63.0,1996
6000000,"[35, 18]",en,1.19589,[97],['US'],1996-08-23,12643776.0,117.0,['en'],The Spitfire Grill,6.8,17.0,1996
50000000,"[28, 12, 878, 53]",en,12.229381,"[4, 11661]",['US'],1996-08-09,42277365.0,97.0,['en'],Escape from L.A.,5.6,381.0,1996
2962051,"[18, 36]",en,4.797674,"[53009, 93380, 93381]",['US'],1996-08-09,3011195.0,108.0,"['en', 'es']",Basquiat,6.6,97.0,1996
45000000,"[35, 18, 10749]",en,6.24966,"[508, 6194]",['US'],1996-08-16,53854588.0,135.0,['en'],Tin Cup,5.9,152.0,1996
200000,"[18, 10402]",en,0.124273,[2756],"['AU', 'FR']",1991-06-02,300000.0,109.0,['en'],Dingo,6.0,1.0,1991
900000,"[28, 80, 53]",cn,6.751864,"[2521, 3054]",['HK'],1992-07-04,20483423.0,95.0,"['cn', 'en', 'ms', 'th']",Police Story 3: Supercop,6.7,109.0,1992
500000,"[18, 35]",en,1.143656,[2974],['US'],1996-01-22,431326.0,88.0,['en'],Manny & Lo,6.3,9.0,1996
4500000,"[80, 18, 10749, 53]",en,12.449574,"[10308, 10355]",['US'],1996-09-13,7011317.0,108.0,['en'],Bound,6.9,203.0,1996
60000000,"[27, 9648, 53]",en,7.699967,"[4, 33, 657, 762, 1280, 1382, 4650, 7237, 15278]","['DE', 'JP', 'NZ', 'GB', 'US']",1997-01-10,33956608.0,110.0,['en'],The Relic,5.8,130.0,1997
40000000,"[14, 27, 878]",en,12.725343,[12],['US'],1996-08-23,49627779.0,96.0,['en'],The Island of Dr. Moreau,4.6,148.0,1996
25000000,"[28, 12, 35, 53]",en,7.859132,[33],['US'],1996-09-06,22611954.0,84.0,['en'],Bulletproof,5.4,164.0,1996
5000000,"[27, 53]",en,8.768288,[14],['US'],1995-09-29,15116634.0,88.0,['en'],Halloween: The Curse of Michael Myers,5.0,173.0,1995
25000000,"[28, 12, 53]",en,7.370163,[5],['US'],1996-09-13,51702483.0,100.0,['en'],Maximum Risk,5.3,104.0,1996
28000000,"[18, 53]",en,6.728199,"[360, 6194]","['IE', 'GB']",1996-10-25,16900000.0,132.0,['en'],Michael Collins,6.8,98.0,1996
67000000,"[28, 80, 18, 53]",en,11.845918,"[12, 656]",['US'],1996-09-20,47267001.0,101.0,['en'],Last Man Standing,6.2,263.0,1996
9000000,"[18, 28, 80]",en,6.85606,[12],['US'],1996-11-06,41590886.0,118.0,['en'],Set It Off,6.9,66.0,1996
2300000,"[35, 80, 53]",en,2.781581,[44774],['US'],1996-09-06,49620.0,88.0,"['en', 'es']",Curdled,6.2,29.0,1996
38000000,"[18, 53]",en,4.990506,"[5, 97, 10153]",['US'],1996-09-27,17380126.0,118.0,['en'],Extreme Measures,5.7,80.0,1996
50000000,"[80, 18]",en,3.998494,"[23, 33, 1302]",['US'],1996-10-11,22540359.0,113.0,"['en', 'pl']",The Chamber,5.9,62.0,1996
14000000,[35],en,8.30721,[5888],['US'],1993-09-30,154864401.0,98.0,"['en', 'fr', 'de', 'ru']",Cool Runnings,6.8,510.0,1993
48000000,[12],en,10.639244,"[6194, 10210]",['US'],1991-06-14,390493908.0,143.0,['en'],Robin Hood: Prince of Thieves,6.6,937.0,1991
12000000,"[12, 16, 18, 10751]",en,10.197106,[3166],['US'],1981-07-10,29800000.0,82.0,['en'],The Fox and the Hound,7.0,884.0,1981
28000000,"[28, 53]",en,16.640522,"[306, 1073, 1885]",['US'],1988-07-15,140767956.0,131.0,"['en', 'de', 'it']",Die Hard,7.5,4005.0,1988
10000000,"[27, 53, 878]",en,6.685948,"[12, 5570]","['GB', 'JP', 'US']",1992-03-05,32101000.0,108.0,['en'],The Lawnmower Man,5.4,198.0,1992
4500000,[18],en,11.223572,"[181, 236, 7832, 10100]","['GB', 'FR']",1996-05-24,13417292.0,142.0,['en'],Secrets & Lies,7.1,127.0,1996
16000000,"[18, 10749]",en,2.167132,[20740],['US'],1996-09-04,1985001.0,125.0,"['en', 'de']",Surviving Picasso,5.3,21.0,1996
65000000,"[80, 28, 9648, 53]",en,14.482345,"[12, 2980, 21920]",['US'],1996-10-11,89456761.0,120.0,['en'],The Long Kiss Goodnight,6.4,323.0,1996
50000000,[12],en,10.789928,"[457, 6033]","['DE', 'US']",1996-10-11,75000000.0,109.0,['en'],The Ghost and the Darkness,6.4,238.0,1996
2400000,[18],en,5.230661,"[5, 4319]",['US'],1996-10-16,5731103.0,120.0,['en'],Get on the Bus,7.0,11.0,1996
45000000,"[28, 53]",en,3.733574,"[915, 1504]",['US'],1997-01-31,2154540.0,103.0,"['en', 'hu']",Shadow Conspiracy,4.0,12.0,1997
7000000,"[18, 10749]",en,3.379677,"[163, 1382, 3324]",['GB'],1996-02-06,405000.0,123.0,"['la', 'en']",Jude,6.6,38.0,1996
14500000,"[18, 10749]",en,11.774061,"[240, 306]",['US'],1996-10-31,147298761.0,120.0,['en'],Romeo + Juliet,6.7,1406.0,1996
200000,"[35, 10749]",en,6.578025,"[14, 2833, 8824]",['US'],1996-10-18,4505922.0,94.0,['en'],Swingers,6.8,255.0,1996
44000000,"[80, 18, 53]",en,9.198283,"[278, 6194, 11407]",['US'],1996-10-18,165615285.0,147.0,['en'],Sleepers,7.3,729.0,1996
7500000,"[35, 80]",en,11.400353,"[8411, 11352]","['GB', 'US']",1988-07-15,62493712.0,108.0,"['en', 'it', 'ru']",A Fish Called Wanda,7.1,576.0,1988
6000000,"[18, 10402, 10749]",en,14.044122,"[137, 12360]",['US'],1987-08-21,213954274.0,100.0,['en'],Dirty Dancing,7.1,1371.0,1987
1200000,"[80, 53]",en,12.22034,"[285, 1632, 26198]",['US'],1992-09-02,14661007.0,99.0,['en'],Reservoir Dogs,8.1,3821.0,1992
6000000,"[18, 10752, 28]",en,18.206972,"[41, 469]","['GB', 'US']",1986-12-18,138530565.0,120.0,"['en', 'vi']",Platoon,7.5,1236.0,1986
6500000,[35],en,8.051891,[1648],['US'],1989-07-05,30218387.0,97.0,['en'],Weekend at Bernie's,6.4,255.0,1989
49000000,"[53, 9648]",en,16.628427,"[559, 5358, 14723]","['FR', 'US']",1992-03-20,352927224.0,127.0,['en'],Basic Instinct,6.5,869.0,1992
38000000,"[18, 10402]",en,7.829619,"[23, 525, 14723, 78806]",['US'],1991-03-01,34416893.0,140.0,['en'],The Doors,6.7,285.0,1991
3705538,"[10749, 80, 18, 53]",en,7.404329,"[14, 181, 927, 1202, 8876, 12745]","['JP', 'GB', 'IE']",1992-09-02,62548947.0,112.0,['en'],The Crying Game,6.9,180.0,1992
12500000,"[80, 18, 9648]",en,6.792215,"[12, 67780, 67781]",['US'],1992-09-15,10725228.0,100.0,['en'],Glengarry Glen Ross,7.5,330.0,1992
12000000,"[18, 10749]",en,15.417202,"[964, 1155]","['GB', 'US']",1982-12-08,30036000.0,151.0,"['cs', 'en', 'fr', 'de', 'pl', 'ru']",Sophie's Choice,7.4,149.0,1982
10500000,"[878, 12, 10751, 14]",en,19.358546,"[33, 56]",['US'],1982-04-03,792965326.0,115.0,['en'],E.T. the Extra-Terrestrial,7.3,3359.0,1982
60000000,[12],en,7.046753,"[4, 10288]",['US'],1990-06-27,157920733.0,107.0,['en'],Days of Thunder,5.9,359.0,1990
15000000,"[28, 10749, 10752]",en,20.301019,[4],['US'],1986-05-16,356830601.0,110.0,['en'],Top Gun,6.7,1736.0,1986
12500000,"[80, 18]",en,2.772039,[3989],['US'],1996-01-26,1227324.0,99.0,"['it', 'en']",The Funeral,7.3,31.0,1996
36000000,[18],en,9.178371,[34],['US'],1996-10-12,20300385.0,129.0,['en'],The People vs. Larry Flynt,6.8,257.0,1996
6788000,"[35, 14, 10751]",en,7.88101,[1382],"['GB', 'US']",1991-04-19,13878334.0,103.0,['en'],Drop Dead Fred,5.9,107.0,1991
70000000,"[12, 28, 53, 878]",en,9.809585,"[306, 574, 1280]",['US'],1989-08-09,90000098.0,139.0,['en'],The Abyss,7.1,822.0,1989
1000000,[27],en,9.194572,"[494, 495, 498]",['US'],1980-02-08,21378361.0,89.0,['en'],The Fog,6.4,318.0,1980
6000000,"[878, 28]",en,10.124544,"[494, 500, 502, 664]",['US'],1981-05-22,50244700.0,99.0,['en'],Escape from New York,6.9,720.0,1981
1000000,"[18, 27]",en,6.715512,"[494, 502, 10312]",['US'],1981-04-03,17985893.0,91.0,['en'],The Howling,6.4,165.0,1981
7000000,[27],en,2.661026,[10210],['US'],1996-11-01,1100000.0,80.0,['en'],Bad Moon,5.7,33.0,1996
4000000,"[35, 878, 14]",fr,12.565447,"[582, 14755, 23677, 25020, 25021, 25022, 25023, 25024]",['FR'],1991-04-17,1794187.0,99.0,['fr'],Delicatessen,7.4,320.0,1991
27000000,"[18, 10749, 10752]",en,15.564161,"[14, 12204]","['GB', 'US']",1996-11-14,231976425.0,162.0,"['de', 'it', 'ar', 'en']",The English Patient,7.0,559.0,1996
645180,[18],en,5.841931,"[1468, 14063, 40605]","['IE', 'GB']",1989-07-21,14743391.0,103.0,['en'],My Left Foot: The Story of Christy Brown,7.5,208.0,1989
3000000,"[35, 18, 10749]",en,3.233531,"[2081, 8724, 62139]",['AU'],1992-08-20,33946224.0,94.0,"['es', 'en']",Strictly Ballroom,6.2,83.0,1992
4,"[99, 10402]",en,1.325299,"[14, 2188]",['US'],1991-05-10,29.0,119.0,"['en', 'fr']",Madonna: Truth or Dare,6.3,32.0,1991
500000,[99],en,4.101295,[],['US'],1990-03-13,3779620.0,71.0,['en'],Paris is Burning,8.2,67.0,1990
18000000,"[12, 28, 878]",en,19.470959,"[1, 306]",['US'],1980-05-17,538400000.0,124.0,['en'],The Empire Strikes Back,8.2,5998.0,1980
16000000,"[12, 10751, 14, 35, 10749]",en,15.15267,"[1153, 49243, 49244]",['US'],1987-09-18,30857814.0,98.0,['en'],The Princess Bride,7.6,1518.0,1987
18000000,"[12, 28]",en,19.901576,"[1, 4]",['US'],1981-06-12,389925971.0,115.0,"['en', 'es', 'de', 'he', 'ar', 'ne']",Raiders of the Lost Ark,7.7,3949.0,1981
18500000,"[27, 28, 53, 878]",en,21.761179,"[306, 396, 19747]","['GB', 'US']",1986-07-18,183316455.0,137.0,['en'],Aliens,7.7,3282.0,1986
32350000,"[12, 28, 878]",en,14.586087,"[1, 306]",['US'],1983-05-23,572700000.0,135.0,['en'],Return of the Jedi,7.9,4763.0,1983
2500000,"[18, 14, 10749]",de,6.357321,"[45, 6116, 7025]","['DE', 'FR']",1987-01-01,3200000.0,128.0,"['en', 'fr', 'de']",Wings of Desire,7.5,256.0,1987
25000000,"[18, 80]",en,15.424092,[8880],['US'],1990-09-12,46836394.0,145.0,"['it', 'en']",GoodFellas,8.2,3211.0,1990
11500000,"[28, 18, 36]",ja,12.250232,"[1598, 1657, 8886]","['JP', 'FR']",1985-06-01,4069653.0,162.0,['ja'],Ran,7.9,349.0,1985
27000000,"[10402, 35, 28, 80]",en,10.076901,[33],['US'],1980-06-17,115229890.0,133.0,['en'],The Blues Brothers,7.5,1092.0,1980
17000000,"[18, 10752]",en,13.94148,"[385, 6194, 50819]","['GB', 'US']",1987-06-26,46357676.0,116.0,"['en', 'vi']",Full Metal Jacket,7.9,2595.0,1987
18000000,"[18, 36, 10402]",en,12.677592,[6194],['US'],1984-10-26,51973029.0,160.0,"['en', 'de', 'it', 'la']",Amadeus,7.8,1107.0,1984
18000000,[18],en,8.868558,[60],['US'],1980-11-14,23000000.0,129.0,['en'],Raging Bull,7.7,968.0,1980
27000000,"[18, 36]",en,14.902397,"[6194, 7965]",['US'],1983-10-20,21500000.0,193.0,"['en', 'ru']",The Right Stuff,7.4,241.0,1983
14000000,"[28, 18, 36, 10752, 12]",de,8.80338,"[209, 210, 441, 1704, 7025, 11344]",['DE'],1981-09-16,85000000.0,149.0,"['de', 'en', 'fr']",Das Boot,7.9,623.0,1981
6400000,"[28, 53, 878]",en,19.293562,"[41, 1280, 3952, 4764, 7745]","['GB', 'US']",1984-10-26,78371200.0,108.0,['en'],The Terminator,7.4,4208.0,1984
3000000,"[27, 35]",en,13.645568,"[11, 294, 466]",['NZ'],1992-08-13,242623.0,104.0,['en'],Braindead,7.4,388.0,1992
18000000,[10752],en,7.521346,"[559, 27349]",['US'],1989-12-15,26828365.0,122.0,['en'],Glory,7.4,391.0,1989
14000000,"[18, 53, 80]",en,7.495853,"[306, 11273]",['US'],1990-09-21,5080409.0,115.0,"['gd', 'it', 'yi', 'en']",Miller's Crossing,7.5,431.0,1990
16400000,[18],en,19.905716,"[9195, 10282]",['US'],1989-06-02,235860116.0,129.0,['en'],Dead Poets Society,8.1,2786.0,1989
19000000,"[27, 53]",en,19.611589,"[88, 6194, 11272]","['US', 'GB']",1980-05-22,44017374.0,144.0,['en'],The Shining,8.1,3890.0,1980
8000000,"[80, 18]",en,15.206957,"[5, 1153, 90896, 90897]",['US'],1986-08-22,52287414.0,89.0,['en'],Stand by Me,7.8,1568.0,1986
3600000,"[27, 35, 14]",en,13.520764,"[3102, 47380]",['US'],1987-03-13,5923044.0,84.0,['en'],Evil Dead II,7.5,760.0,1987
14600000,"[10749, 14, 18, 35]",en,12.989627,[5],['US'],1993-02-11,70906973.0,101.0,"['en', 'fr', 'it']",Groundhog Day,7.4,2358.0,1993
14000000,[37],en,10.942149,"[171, 6194]",['US'],1992-08-07,159157447.0,131.0,['en'],Unforgiven,7.7,1133.0,1992
19000000,"[12, 35, 878, 10751]",en,25.778509,"[33, 56, 20448]",['US'],1985-07-03,381109762.0,116.0,['en'],Back to the Future,8.0,6239.0,1985
